system:index,date,precipitation,.geo
20210101,2021-01-01,6.900649943621475,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210102,2021-01-02,8.801040274375255,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210103,2021-01-03,11.973699654316041,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210104,2021-01-04,8.141066566382554,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210105,2021-01-05,5.673292394692841,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210106,2021-01-06,9.331385818747073,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210107,2021-01-07,8.624321588749607,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210108,2021-01-08,12.002714933913593,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210109,2021-01-09,10.329227428267226,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210110,2021-01-10,7.141530854226961,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210111,2021-01-11,5.918158990680304,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210112,2021-01-12,5.407061196260554,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210113,2021-01-13,7.518131967456439,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210114,2021-01-14,12.02795147250972,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210115,2021-01-15,9.98535573299685,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210116,2021-01-16,11.381572087734593,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210117,2021-01-17,9.418294774257623,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210118,2021-01-18,10.292280053098787,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210119,2021-01-19,14.382955416595147,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210120,2021-01-20,9.005813394250739,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210121,2021-01-21,7.725784415853842,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210122,2021-01-22,8.810110348729223,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210123,2021-01-23,9.87264576361883,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210124,2021-01-24,10.020414896938501,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210125,2021-01-25,9.422560679524958,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210126,2021-01-26,9.49806540627495,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210127,2021-01-27,13.626393512498202,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210128,2021-01-28,11.924673977417175,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210129,2021-01-29,9.570558258573932,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210130,2021-01-30,8.619707242562745,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210131,2021-01-31,7.338686884618255,"{""type"":""MultiPoint"",""coordinates"":[]}"
