system:index,date,precipitation,.geo
20160801,2016-08-01,0.9293498970974803,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160802,2016-08-02,1.4432781686039318,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160803,2016-08-03,1.3999942392354832,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160804,2016-08-04,1.4055924976460286,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160805,2016-08-05,1.7997369399257663,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160806,2016-08-06,1.0965929518682143,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160807,2016-08-07,0.6087455954556977,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160808,2016-08-08,0.9376154587106803,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160809,2016-08-09,1.7365252679481147,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160810,2016-08-10,1.9061092798153978,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160811,2016-08-11,1.0827441340363166,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160812,2016-08-12,1.275519817226457,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160813,2016-08-13,2.18004374623809,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160814,2016-08-14,2.1357557278760333,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160815,2016-08-15,1.899966704950775,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160816,2016-08-16,1.636591964009102,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160817,2016-08-17,1.545068872678407,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160818,2016-08-18,1.9092816459469104,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160819,2016-08-19,2.632321476914016,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160820,2016-08-20,5.021352796105786,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160821,2016-08-21,3.844564250971468,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160822,2016-08-22,0.8338503988218035,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160823,2016-08-23,1.9354813012361896,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160824,2016-08-24,3.1875524026134534,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160825,2016-08-25,2.8346462052792147,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160826,2016-08-26,2.5415606133501725,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160827,2016-08-27,2.790627816271894,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160828,2016-08-28,3.86552502291756,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160829,2016-08-29,4.928452125808539,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160830,2016-08-30,4.105214945407528,"{""type"":""MultiPoint"",""coordinates"":[]}"
20160831,2016-08-31,5.438148275661674,"{""type"":""MultiPoint"",""coordinates"":[]}"
