system:index,date,precipitation,.geo
20161201,2016-12-01,10.393802149700383,"{""type"":""MultiPoint"",""coordinates"":[]}"
20161202,2016-12-02,5.7112150336292355,"{""type"":""MultiPoint"",""coordinates"":[]}"
20161203,2016-12-03,5.927349599905036,"{""type"":""MultiPoint"",""coordinates"":[]}"
20161204,2016-12-04,9.519201513358265,"{""type"":""MultiPoint"",""coordinates"":[]}"
20161205,2016-12-05,7.7297008814914,"{""type"":""MultiPoint"",""coordinates"":[]}"
20161206,2016-12-06,3.434856353503355,"{""type"":""MultiPoint"",""coordinates"":[]}"
20161207,2016-12-07,6.914137379662836,"{""type"":""MultiPoint"",""coordinates"":[]}"
20161208,2016-12-08,6.023663227107865,"{""type"":""MultiPoint"",""coordinates"":[]}"
20161209,2016-12-09,5.926252765006326,"{""type"":""MultiPoint"",""coordinates"":[]}"
20161210,2016-12-10,5.392669345840358,"{""type"":""MultiPoint"",""coordinates"":[]}"
20161211,2016-12-11,10.516573189099015,"{""type"":""MultiPoint"",""coordinates"":[]}"
20161212,2016-12-12,9.93263054284951,"{""type"":""MultiPoint"",""coordinates"":[]}"
20161213,2016-12-13,7.722523179709716,"{""type"":""MultiPoint"",""coordinates"":[]}"
20161214,2016-12-14,16.130395117921317,"{""type"":""MultiPoint"",""coordinates"":[]}"
20161215,2016-12-15,13.126780035851564,"{""type"":""MultiPoint"",""coordinates"":[]}"
20161216,2016-12-16,11.841849254795227,"{""type"":""MultiPoint"",""coordinates"":[]}"
20161217,2016-12-17,15.476077330876604,"{""type"":""MultiPoint"",""coordinates"":[]}"
20161218,2016-12-18,10.313777923703764,"{""type"":""MultiPoint"",""coordinates"":[]}"
20161219,2016-12-19,5.700792775241834,"{""type"":""MultiPoint"",""coordinates"":[]}"
20161220,2016-12-20,6.782704023596052,"{""type"":""MultiPoint"",""coordinates"":[]}"
20161221,2016-12-21,5.793463440505952,"{""type"":""MultiPoint"",""coordinates"":[]}"
20161222,2016-12-22,8.54506853864591,"{""type"":""MultiPoint"",""coordinates"":[]}"
20161223,2016-12-23,11.014542579544596,"{""type"":""MultiPoint"",""coordinates"":[]}"
20161224,2016-12-24,11.679590898715293,"{""type"":""MultiPoint"",""coordinates"":[]}"
20161225,2016-12-25,9.822637745410317,"{""type"":""MultiPoint"",""coordinates"":[]}"
20161226,2016-12-26,8.221532818146642,"{""type"":""MultiPoint"",""coordinates"":[]}"
20161227,2016-12-27,9.348758260463667,"{""type"":""MultiPoint"",""coordinates"":[]}"
20161228,2016-12-28,11.308011150254375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20161229,2016-12-29,11.143914491106692,"{""type"":""MultiPoint"",""coordinates"":[]}"
20161230,2016-12-30,10.290904692850948,"{""type"":""MultiPoint"",""coordinates"":[]}"
20161231,2016-12-31,10.340497940700313,"{""type"":""MultiPoint"",""coordinates"":[]}"
