system:index,date,precipitation,.geo
20171101,2017-11-01,3.6320198154462275,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171102,2017-11-02,3.3615279706137717,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171103,2017-11-03,5.1807836702372025,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171104,2017-11-04,5.220817935886694,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171105,2017-11-05,5.925473007888078,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171106,2017-11-06,9.515125239678607,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171107,2017-11-07,7.819710908849689,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171108,2017-11-08,7.899047952150982,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171109,2017-11-09,7.4731037163365155,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171110,2017-11-10,11.346674943700812,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171111,2017-11-11,8.369125809381268,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171112,2017-11-12,7.147918156686352,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171113,2017-11-13,9.925871931235044,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171114,2017-11-14,8.261803680015948,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171115,2017-11-15,6.823388152141581,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171116,2017-11-16,5.567522502613608,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171117,2017-11-17,6.060448160862569,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171118,2017-11-18,8.420796144598372,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171119,2017-11-19,6.328858979759867,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171120,2017-11-20,5.34585502646935,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171121,2017-11-21,5.269410225698222,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171122,2017-11-22,3.620621532113527,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171123,2017-11-23,5.053367532571249,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171124,2017-11-24,6.829172520550943,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171125,2017-11-25,6.2499123350473775,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171126,2017-11-26,3.3756729110193113,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171127,2017-11-27,2.174550431698916,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171128,2017-11-28,5.1736043246325405,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171129,2017-11-29,5.800217199139305,"{""type"":""MultiPoint"",""coordinates"":[]}"
20171130,2017-11-30,5.744644655480018,"{""type"":""MultiPoint"",""coordinates"":[]}"
