system:index,date,precipitation,.geo
20181201,2018-12-01,10.452140063763862,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181202,2018-12-02,12.381754876952796,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181203,2018-12-03,17.018484563188434,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181204,2018-12-04,12.1842278129834,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181205,2018-12-05,12.430789407710524,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181206,2018-12-06,12.549760840746698,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181207,2018-12-07,12.058762330657164,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181208,2018-12-08,8.742476819722299,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181209,2018-12-09,8.373508954036412,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181210,2018-12-10,8.422331988633138,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181211,2018-12-11,7.082160551767901,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181212,2018-12-12,7.72622499180668,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181213,2018-12-13,7.0576225052204355,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181214,2018-12-14,4.9007610621646265,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181215,2018-12-15,4.345112410067272,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181216,2018-12-16,3.1016773016976886,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181217,2018-12-17,2.4718658258375026,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181218,2018-12-18,5.539756831341702,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181219,2018-12-19,10.75204268958193,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181220,2018-12-20,8.900107906300669,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181221,2018-12-21,5.51353222228951,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181222,2018-12-22,6.497567189575269,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181223,2018-12-23,6.450867334203919,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181224,2018-12-24,7.499191181618752,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181225,2018-12-25,8.276397554899196,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181226,2018-12-26,4.511198921544115,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181227,2018-12-27,7.194150053919697,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181228,2018-12-28,9.282888019750116,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181229,2018-12-29,9.269460907378189,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181230,2018-12-30,5.3434269728520825,"{""type"":""MultiPoint"",""coordinates"":[]}"
20181231,2018-12-31,8.267247777432917,"{""type"":""MultiPoint"",""coordinates"":[]}"
