system:index,date,precipitation,.geo
20210301,2021-03-01,10.898380114207175,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210302,2021-03-02,9.615344721013486,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210303,2021-03-03,9.581496006319222,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210304,2021-03-04,7.597398646092158,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210305,2021-03-05,11.629653491661971,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210306,2021-03-06,12.215539636737923,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210307,2021-03-07,13.291751361669514,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210308,2021-03-08,11.401340830875132,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210309,2021-03-09,15.670587631529907,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210310,2021-03-10,11.655936319980901,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210311,2021-03-11,11.251567866813424,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210312,2021-03-12,12.083965004205382,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210313,2021-03-13,10.529958454712872,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210314,2021-03-14,9.571281236262912,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210315,2021-03-15,6.960386581313338,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210316,2021-03-16,6.546053737107225,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210317,2021-03-17,11.291871398167599,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210318,2021-03-18,13.197870030109872,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210319,2021-03-19,12.301147856661432,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210320,2021-03-20,11.800929728452147,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210321,2021-03-21,9.961310325187279,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210322,2021-03-22,9.72788064683475,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210323,2021-03-23,12.114913285814456,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210324,2021-03-24,13.527675313550418,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210325,2021-03-25,11.884873737260621,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210326,2021-03-26,6.280628240472778,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210327,2021-03-27,7.027192871209075,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210328,2021-03-28,9.210810993569849,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210329,2021-03-29,8.624870567006221,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210330,2021-03-30,11.541629576642757,"{""type"":""MultiPoint"",""coordinates"":[]}"
20210331,2021-03-31,12.36948452872005,"{""type"":""MultiPoint"",""coordinates"":[]}"
